ano_eleicao,sigla_uf,nome_municipio,descricao_cargo,num_turno,numero_zona,sigla_partido,nome_candidato,nome_urna_candidato,numero_cand,desc_sit_cand_superior,desc_sit_candidato,desc_sit_cand_tot,total_votos
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,GILBERTO TORRES,GILBERTO TORRES,14333,,DEFERIDO,NÃO ELEITO,1447
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,CRISTIANO PINTO FERREIRA,CRISTIANO,45699,,DEFERIDO,ELEITO,1445
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PPS,JORGE CARLOS DA SILVA JUSTE,JORGE CARIOCA,23004,,DEFERIDO,SUPLENTE,1377
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,CARLOS ALBERTO MACEDO BASTOS,MACEDO BASTOS,25100,,DEFERIDO,ELEITO,1369
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,AMELIA NAOMI OMURA,AMELIA,13500,,DEFERIDO,ELEITO,1369
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,VALDIR ALVARENGA,VALDIR ALVARENGA,40636,,DEFERIDO,MÉDIA,1368
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,HÉLIO NISHIMOTO,HÉLIO NISHIMOTO,45610,,DEFERIDO,ELEITO,1328
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PFL,JOSE JORLEY DO AMARAL,JORLEY,25500,,DEFERIDO,MÉDIA,1298
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PTB,CLAUDIO CALAZANS CAMARGO,PROFESSOR CALAZANS CAMARGO,14600,,DEFERIDO,NÃO ELEITO,1266
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PFL,FERNANDO LUIZ ISOPPO PETITI,PETITI DA FARMACIA COMUNITÁRIA,25605,,DEFERIDO,ELEITO,1243
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,JOSÉ OMIR VENEZIANI JUNIOR,JUNIOR VENEZIANI,45789,,DEFERIDO,SUPLENTE,1188
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSB,WALTER KATSUNORI HAYASHI,WALTER HAYASHI,40100,,DEFERIDO,ELEITO,1185
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,ELDER OLIVEIRA PRATA,ELDER PRATA,45455,,DEFERIDO,SUPLENTE,1132
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PV,JOÃO BATISTA DE SOUZA,JOÃO BATISTA,43300,,DEFERIDO,NÃO ELEITO,1048
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PL,DEUSDEDITE ABREU DO ROSARIO,DETO ABREU,22151,,DEFERIDO,SUPLENTE,1046
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PTB,GILBERTO TORRES,GILBERTO TORRES,14333,,DEFERIDO,NÃO ELEITO,1045
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PFL,JOSÉ LAURINDO PORTELA,PORTELA,25600,,DEFERIDO,SUPLENTE,1043
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,JOSE JORLEY DO AMARAL,JORLEY,25500,,DEFERIDO,MÉDIA,1042
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,CARLOS ALBERTO ANTUNES RENÓ,RENNÓ DA SORVETERIA,45777,,DEFERIDO,SUPLENTE,1026
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMN,DANIEL DE SOUZA COSTA,DANIEL COSTA,33733,,DEFERIDO,SUPLENTE,1010
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PL,RUI RAMIRO DE LIMA,RUI RAMIRO,22666,,DEFERIDO,SUPLENTE,1004
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,MARIA IZELIA DA CONCEIÇÃO,IZELIA,13620,,DEFERIDO,SUPLENTE,994
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PT,ALVARO MACHUCA,DRº MACHUCA,13636,,DEFERIDO,SUPLENTE,965
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMDB,ADRIANA NOGUEIRA DO PRADO,ADRIANA PRADO,15580,,DEFERIDO,SUPLENTE,960
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PL,ROBERTO FELTRIN,ROBERTO FELTRIN,22240,,DEFERIDO,SUPLENTE,947
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,ELISEU DE SOUSA,ELISEU DE SOUSA,45151,,DEFERIDO,SUPLENTE,903
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSB,DULCE RITA CHAVES DE ANDRADE DABKIWICZ,DULCE RITA,40400,,DEFERIDO,ELEITO,903
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PT,AMELIA NAOMI OMURA,AMELIA,13500,,DEFERIDO,ELEITO,894
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,ELISEU DE SOUSA,ELISEU DE SOUSA,45151,,DEFERIDO,SUPLENTE,882
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PMN,EDSON FERNANDES DA SILVA,EDSON KAVOKE PASTORAL FAMILIAR,33622,,DEFERIDO,SUPLENTE,868
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,JOSÉ OMIR VENEZIANI JUNIOR,JUNIOR VENEZIANI,45789,,DEFERIDO,SUPLENTE,861
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,AMELIA NAOMI OMURA,AMELIA,13500,,DEFERIDO,ELEITO,858
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,CRISTIANO PINTO FERREIRA,CRISTIANO,45699,,DEFERIDO,ELEITO,850
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,JOSÉ ANGELO ANTONIO TRALLI,JOSÉ ANGELO TRALLI,45011,,DEFERIDO,SUPLENTE,847
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PV,ANTONIO ROBERTO BARBOSA,ROBERTO BARBOSA,43212,,DEFERIDO,NÃO ELEITO,836
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,FABRICIO MAXIMO DE SOUSA,FABRICIO MAXIMO,25288,,DEFERIDO,SUPLENTE,832
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSB,ELENA WATANABE HIRAKUI,ELENA WATANABE,40121,,DEFERIDO,SUPLENTE,823
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,ERIVELTO WAGNO DOS SANTOS,ERIVELTO,40456,,DEFERIDO,SUPLENTE,822
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,ÁLVARO DE SOUZA ALVES,ÁLVARO DA SSM,45123,,DEFERIDO,SUPLENTE,814
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMDB,ADRIANA NOGUEIRA DO PRADO,ADRIANA PRADO,15580,,DEFERIDO,SUPLENTE,813
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMN,JOSIAS BISONI,JOSIAS BISONI,33123,,DEFERIDO,SUPLENTE,799
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PFL,JOSE JORLEY DO AMARAL,JORLEY,25500,,DEFERIDO,MÉDIA,797
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,MARINO SALUTTI,DR. MARINO,40200,,DEFERIDO,SUPLENTE,794
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,ECLAÍR PAULA DINIZ,DINIZ,45190,,DEFERIDO,SUPLENTE,793
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PTB,GILBERTO TORRES,GILBERTO TORRES,14333,,DEFERIDO,NÃO ELEITO,778
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMDB,RONIEL TADEU SOEIRO DE FARIA,DR. RONIEL,15555,,DEFERIDO,SUPLENTE,764
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,JOAO GILBERTO RIBEIRO,GIBA,13300,,DEFERIDO,SUPLENTE,761
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSDB,DILERMANDO DIÉ ANTONIO ALVARENGA,DILERMANDO DIÉ,45678,,DEFERIDO,MÉDIA,756
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PFL,ROGERIO CYBORG DA MATTA CASTRO,ROGÉRIO CYBORG,25123,,DEFERIDO,SUPLENTE,734
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,WILSON LUZIA DA SILVA,WILSON LUZIA,13700,,DEFERIDO,SUPLENTE,728
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PDT,JOSÉ LUIZ CUOGHI,JOSÉ LUIZ CUOGHI,12345,,DEFERIDO,SUPLENTE,709
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,JOÃO BEZERRA SOBRINHO,JOÃO BEZERRA,45624,,DEFERIDO,SUPLENTE,700
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,GERALDO MAGELA DA CRUZ,MAGELA,13117,,DEFERIDO,SUPLENTE,681
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,ÁLVARO DE SOUZA ALVES,ÁLVARO DA SSM,45123,,DEFERIDO,SUPLENTE,676
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,MAURO KANO,MAURO KANO,13213,,DEFERIDO,SUPLENTE,673
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,NEUSA LEONORA DO CARMO,NEUSA DO CARMO,13800,,DEFERIDO,SUPLENTE,669
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,AILTON LAURENTINO,LAURENTINO DA PETROBRAS,13123,,DEFERIDO,SUPLENTE,665
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,LUIZ PEREIRA DE ALMEIDA,PASTOR LUIZ PEREIRA,13444,,DEFERIDO,SUPLENTE,662
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PL,JAIRO DOS SANTOS,JAIRO SANTOS,22007,,DEFERIDO,SUPLENTE,657
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PV,ANTONIO ROBERTO BARBOSA,ROBERTO BARBOSA,43212,,DEFERIDO,NÃO ELEITO,654
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PPS,JOÃO FRANCISCO SAWAYA DE LIMA,KIKO SAWAIA,23444,,DEFERIDO,SUPLENTE,643
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,ELENA WATANABE HIRAKUI,ELENA WATANABE,40121,,DEFERIDO,SUPLENTE,632
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMN,FRANCISCO DE ASSIS SILVA,CHIQUINHO BATATEIRO,33633,,DEFERIDO,SUPLENTE,629
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PL,ALEXANDRE JOSÉ DA CUNHA,ALEXANDRE DA FARMACIA,22231,,DEFERIDO,ELEITO,614
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,MAURO KANO,MAURO KANO,13213,,DEFERIDO,SUPLENTE,600
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,EDMILSON ROGERIO DE OLIVEIRA,TOQUINHO,13145,,DEFERIDO,SUPLENTE,598
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMN,JOSÉ MOREIRA GUEDES FILHO,JUNINHO . IDE,33777,,DEFERIDO,SUPLENTE,595
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,GILSON APARECIDO DOS SANTOS,DRº GILSON DOS SANTOS,13190,,DEFERIDO,SUPLENTE,593
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMDB,RONIEL TADEU SOEIRO DE FARIA,DR. RONIEL,15555,,DEFERIDO,SUPLENTE,590
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,CRISTÓVÃO GOMES GONÇALVES,CRISTÓVÃO GONÇALVES,45633,,DEFERIDO,ELEITO,584
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,ANTONIO CARLOS SILVÉRIO DE SOUZA,PROFESSOR SILVÉRIO,45369,,DEFERIDO,SUPLENTE,578
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PFL,MACIEL GOMES MARTINS,MACIEL MARTINS,25777,,DEFERIDO,SUPLENTE,575
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PV,ANTONIO ROBERTO BARBOSA,ROBERTO BARBOSA,43212,,DEFERIDO,NÃO ELEITO,569
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,ODETE RODRIGUES DE VASCONCELOS,ODETE DO PUTIM,40500,,DEFERIDO,SUPLENTE,561
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PT,GENESIO ANTONIO TAVARES,BOZO,13456,,DEFERIDO,SUPLENTE,557
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PPS,PEDRO DE ARAÚJO PINTO,PEDRÃO DO DEPÓSITO,23514,,DEFERIDO,SUPLENTE,556
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,JOSÉ OMIR VENEZIANI JUNIOR,JUNIOR VENEZIANI,45789,,DEFERIDO,SUPLENTE,555
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSC,JOEL DE OLIVEIRA RIBEIRO,JOEL DOS MOVEIS,20620,,DEFERIDO,SUPLENTE,554
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMDB,ADRIANA NOGUEIRA DO PRADO,ADRIANA PRADO,15580,,DEFERIDO,SUPLENTE,551
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PP,MARCO AURELIO SIMÃO RODRIGUES,MARCÃO DA ACADEMIA,11500,,DEFERIDO,SUPLENTE,549
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMDB,ROBERTO DA PENHA RAMOS,ROBERTINHO DA PADARIA,15015,,DEFERIDO,ELEITO,549
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,SILVIA MARIA DE ANDRADE MACEDO,SILVIA MACEDO,13111,,DEFERIDO,SUPLENTE,547
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSB,JAIRO PINTOS,JAIRO PINTOS,40640,,DEFERIDO,SUPLENTE,545
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSTU,VALDIR MARTINS DE SOUZA,MARROM,16617,,DEFERIDO,NÃO ELEITO,544
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PFL,SIMÃO PEDRO DOS SANTOS,SIMÃO PEDRO,25678,,DEFERIDO,SUPLENTE,543
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMDB,RONIEL TADEU SOEIRO DE FARIA,DR. RONIEL,15555,,DEFERIDO,SUPLENTE,541
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMDB,PEDRO PEREIRA DA COSTA,PEDRÃO DO CHAPÉU,15515,,DEFERIDO,SUPLENTE,528
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,ELISEU DE SOUSA,ELISEU DE SOUSA,45151,,DEFERIDO,SUPLENTE,524
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PFL,FRANCISCO GABRIEL FERNANDES,FERNANDO ALTOS DE SANTANA,25400,,DEFERIDO,SUPLENTE,523
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PL,ADILSON LOPES VITOR,ADILSON BACANA,22250,,DEFERIDO,SUPLENTE,508
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,GILSON APARECIDO DOS SANTOS,DRº GILSON DOS SANTOS,13190,,DEFERIDO,SUPLENTE,508
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PT,MAURO KANO,MAURO KANO,13213,,DEFERIDO,SUPLENTE,507
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSB,JUREMA MAZO MALHEIRO,JUREMA DO CEREJEIRAS,40210,,DEFERIDO,SUPLENTE,506
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PFL,FLORIVALDO ROCHA,FLORIVALDO ROCHA,25789,,DEFERIDO,SUPLENTE,505
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,ANTONIO CARLOS SILVÉRIO DE SOUZA,PROFESSOR SILVÉRIO,45369,,DEFERIDO,SUPLENTE,488
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PL,JOED DE BRITO CORNELIO,JOED,22223,,DEFERIDO,SUPLENTE,484
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PFL,FERNANDO LUIZ ISOPPO PETITI,PETITI DA FARMACIA COMUNITÁRIA,25605,,DEFERIDO,ELEITO,484
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,ALEXANDRE JOSE SIQUEIRA,ALEXANDRE CONRADO,25250,,DEFERIDO,SUPLENTE,482
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PFL,RENATA LEMES DE PAIVA,RENATA PAIVA,25200,,DEFERIDO,SUPLENTE,480
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMN,JOSÉ MOREIRA GUEDES FILHO,JUNINHO . IDE,33777,,DEFERIDO,SUPLENTE,472
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMDB,ROBERTO DA PENHA RAMOS,ROBERTINHO DA PADARIA,15015,,DEFERIDO,ELEITO,471
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,JOSIAS DE OLIVEIRA,O MARGARIDA,14624,,DEFERIDO,NÃO ELEITO,470
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,JAIRO PINTOS,JAIRO PINTOS,40640,,DEFERIDO,SUPLENTE,465
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PFL,ANDRE LUIZ PERES DE OLIVEIRA,ANDRE LUIZ,25021,,DEFERIDO,SUPLENTE,464
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSB,JOÃO LUIZ PIRES DE CARVALHO,JOÃO LUIZ DA FARMÁCIA,40000,,DEFERIDO,SUPLENTE,458
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,MARIA IZELIA DA CONCEIÇÃO,IZELIA,13620,,DEFERIDO,SUPLENTE,458
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,LUIZ PEREIRA DE ALMEIDA,PASTOR LUIZ PEREIRA,13444,,DEFERIDO,SUPLENTE,453
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,GENESIO ANTONIO TAVARES,BOZO,13456,,DEFERIDO,SUPLENTE,449
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PL,ALEXANDRE JOSÉ DA CUNHA,ALEXANDRE DA FARMACIA,22231,,DEFERIDO,ELEITO,448
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PL,ALEXANDRE JOSÉ DA CUNHA,ALEXANDRE DA FARMACIA,22231,,DEFERIDO,ELEITO,447
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PAN,SANTOS NEVES,SANTOS NEVES,26777,,DEFERIDO,NÃO ELEITO,446
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSB,ALDO CESAR RIBEIRO CARPINETTI,DR. ALDO,40606,,DEFERIDO,SUPLENTE,445
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSB,ELENA WATANABE HIRAKUI,ELENA WATANABE,40121,,DEFERIDO,SUPLENTE,444
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PDT,MOACIR EZEQUIEL,MOACIR EZEQUIEL,12333,,DEFERIDO,SUPLENTE,444
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMDB,LUIZ CARLOS TIBÃES,TIBÃES MOTORISTA,15500,,DEFERIDO,SUPLENTE,428
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSDB,JOSÉ OMIR VENEZIANI JUNIOR,JUNIOR VENEZIANI,45789,,DEFERIDO,SUPLENTE,427
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,DILERMANDO DIÉ ANTONIO ALVARENGA,DILERMANDO DIÉ,45678,,DEFERIDO,MÉDIA,427
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSB,VALDIR ALVARENGA,VALDIR ALVARENGA,40636,,DEFERIDO,MÉDIA,424
2004,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,JOSÉ EDUARDO PETRONE,MAGRÃO PETRONE,45045,,DEFERIDO,SUPLENTE,417
